Year,Age,Gender,mx,logmx
1958,17.0,Female,0.000644,-7.347811831859921
1958,18.0,Female,0.000858,-7.060906458476312
1958,19.0,Female,0.00091,-7.002065958453378
1958,20.0,Female,0.000883,-7.032185357360314
1958,21.0,Female,0.000831,-7.092880763108826
1958,22.0,Female,0.001057,-6.852320572094037
1958,23.0,Female,0.001183,-6.739701693985888
1958,24.0,Female,0.001146,-6.771477660689589
1958,25.0,Female,0.001281,-6.66011425606754
1958,26.0,Female,0.00136,-6.600270579234176
1958,27.0,Female,0.001521,-6.488387265704981
1958,28.0,Female,0.001607,-6.433386192226761
1958,29.0,Female,0.001556,-6.465636853225937
1958,30.0,Female,0.001621,-6.424712036228598
1958,31.0,Female,0.001789,-6.326098474455555
1958,32.0,Female,0.00171,-6.371261908467568
1958,33.0,Female,0.001344,-6.61210503688118
1958,34.0,Female,0.001786,-6.3277767965278295
1958,35.0,Female,0.001595,-6.440881542745329
1958,36.0,Female,0.001699,-6.377715436292342
1958,37.0,Female,0.001874,-6.279680095165906
1958,38.0,Female,0.002496,-5.993065828474956
1958,39.0,Female,0.002918,-5.836856828881543
1958,40.0,Female,0.002437,-6.016987504339068
1958,41.0,Female,0.002515,-5.985482475430435
1958,42.0,Female,0.00271,-5.910806644090528
1958,43.0,Female,0.002384,-6.038975529779034
1958,44.0,Female,0.002933,-5.831729488986823
1958,45.0,Female,0.003175,-5.752447646637482
1958,46.0,Female,0.003032,-5.798532811202012
1958,47.0,Female,0.003632,-5.61797181824309
1958,48.0,Female,0.004224,-5.466972732578177
1958,49.0,Female,0.003916,-5.542684554313873
1958,50.0,Female,0.004799,-5.339347716106029
1958,51.0,Female,0.004826,-5.333737311779297
1958,52.0,Female,0.005215,-5.256216190529401
1958,53.0,Female,0.005551,-5.1937771872741125
1958,54.0,Female,0.005955,-5.123524076174873
1958,55.0,Female,0.006903,-4.9757991792607985
1958,56.0,Female,0.007973,-4.831694445461779
1958,57.0,Female,0.008043,-4.822953131060205
1958,58.0,Female,0.008993,-4.711308782049759
1958,59.0,Female,0.010938,-4.515512314057556
1958,60.0,Female,0.012136,-4.411579036935906
1958,61.0,Female,0.010437,-4.562398094144222
1958,62.0,Female,0.013315,-4.318864059716241
1958,63.0,Female,0.015165,-4.188765137841592
1958,64.0,Female,0.016887,-4.081211183832138
1958,65.0,Female,0.018229,-4.004741546431353
1958,66.0,Female,0.021899,-3.821314305302684
1958,67.0,Female,0.022626,-3.788655591477862
1958,68.0,Female,0.024333,-3.7159218252258195
1958,69.0,Female,0.029191,-3.5338948363952762
1958,70.0,Female,0.032467,-3.42753109011401
1958,71.0,Female,0.034299,-3.3726390797541943
1958,72.0,Female,0.039919,-3.2209028779528333
1958,73.0,Female,0.042628,-3.1552439646234274
1958,74.0,Female,0.050322,-2.9893129217518077
1958,75.0,Female,0.060275,-2.8088378549149025
1958,76.0,Female,0.067632,-2.693674035157703
1958,77.0,Female,0.06749,-2.695775840226822
1958,78.0,Female,0.088783,-2.421560088752706
1958,79.0,Female,0.095854,-2.344929078488516
1958,80.0,Female,0.109113,-2.2153712365047733
1958,81.0,Female,0.088529,-2.4244250970289847
1958,82.0,Female,0.118028,-2.136833394529256
1958,83.0,Female,0.122174,-2.1023090208399764
1958,84.0,Female,0.142275,-1.9499934744929495
1958,85.0,Female,0.154944,-1.8646915176665437
1958,86.0,Female,0.174312,-1.7469084820101604
1958,87.0,Female,0.179921,-1.7152374133207333
1958,88.0,Female,0.21631,-1.5310427150067267
1958,89.0,Female,0.213188,-1.545580873452754
1958,90.0,Female,0.267446,-1.3188376021832755
1958,91.0,Female,0.231111,-1.4648571643923392
1958,92.0,Female,0.281248,-1.2685184365999023
1958,93.0,Female,0.272606,-1.2997277496904671
1958,94.0,Female,0.326315,-1.11989210647316
1958,95.0,Female,0.317089,-1.1485727874119633
1958,96.0,Female,0.42337,-0.8595087777751723
1958,97.0,Female,0.478001,-0.7381424544426601
1958,98.0,Female,0.571924,-0.5587491635628258
1958,99.0,Female,0.304904,-1.187758306018554
1958,0.0,Male,0.097488,-2.3280259854759984
1958,1.0,Male,0.020537,-3.885527141624181
1958,2.0,Male,0.007565,-4.884222931741818
1958,3.0,Male,0.003948,-5.534546157410902
1958,4.0,Male,0.002483,-5.9982877724561074
1958,5.0,Male,0.001618,-6.426564460345837
1958,6.0,Male,0.001515,-6.492339840020804
1958,7.0,Male,0.001045,-6.863738393565363
1958,8.0,Male,0.001008,-6.89978710933296
1958,9.0,Male,0.000823,-7.102554357287205
1958,10.0,Male,0.000957,-6.95170716651132
1958,11.0,Male,0.000941,-6.968567418378894
1958,12.0,Male,0.000641,-7.352481101043604
1958,13.0,Male,0.000948,-6.961156055709252
1958,14.0,Male,0.000992,-6.915787450679401
1958,15.0,Male,0.001009,-6.898795537610665
1958,16.0,Male,0.001064,-6.845719888062685
1958,17.0,Male,0.001132,-6.783769299201146
1958,18.0,Male,0.001447,-6.538262831332791
1958,19.0,Male,0.001401,-6.570569011627267
1958,20.0,Male,0.001833,-6.301801310124569
1958,21.0,Male,0.001363,-6.5980671262677415
1958,22.0,Male,0.001532,-6.481181207663737
1958,23.0,Male,0.00169,-6.383026750047155
1958,24.0,Male,0.001685,-6.3859897151778116
1958,25.0,Male,0.001843,-6.2963606002944505
1958,26.0,Male,0.001809,-6.314981072568979
1958,27.0,Male,0.001887,-6.272767012595724
1958,28.0,Male,0.002038,-6.195786344181604
1958,29.0,Male,0.001906,-6.262748473750126
1958,30.0,Male,0.002097,-6.167247527062354
1958,31.0,Male,0.002659,-5.929805166721255
1958,32.0,Male,0.002612,-5.947639067567953
1958,33.0,Male,0.002698,-5.915244521196573
1958,34.0,Male,0.002997,-5.810143490647611
1958,35.0,Male,0.00321,-5.741484341840213
1958,36.0,Male,0.003095,-5.777967372845578
1958,37.0,Male,0.003152,-5.759718106986504
1958,38.0,Male,0.003328,-5.705383756023175
1958,39.0,Male,0.004139,-5.487301066215542
1958,40.0,Male,0.004307,-5.447513672910164
1958,41.0,Male,0.004368,-5.433450040539533
1958,42.0,Male,0.005453,-5.211589363038213
1958,43.0,Male,0.004803,-5.33851455629945
1958,44.0,Male,0.005987,-5.118164827038922
1958,45.0,Male,0.005432,-5.215447888725742
1958,46.0,Male,0.006311,-5.065461136380034
1958,47.0,Male,0.006764,-4.996140847945803
1958,48.0,Male,0.007445,-4.900212612846165
1958,49.0,Male,0.008312,-4.790055025185211
1958,50.0,Male,0.007842,-4.848261375111997
1958,51.0,Male,0.00899,-4.711642430498608
1958,52.0,Male,0.010092,-4.596012248203325
1958,53.0,Male,0.010856,-4.523037356449569
1958,54.0,Male,0.011889,-4.432141676105729
1958,55.0,Male,0.011674,-4.450391132200537
1958,56.0,Male,0.012689,-4.367019802567359
1958,57.0,Male,0.014307,-4.24700635099794
1958,58.0,Male,0.017709,-4.033682294055475
1958,59.0,Male,0.019602,-3.9321236771351487
1958,60.0,Male,0.019717,-3.9262740711980064
1958,61.0,Male,0.020887,-3.868628323108957
1958,62.0,Male,0.024586,-3.705578103736988
1958,63.0,Male,0.025419,-3.6722583530977
1958,64.0,Male,0.026306,-3.6379582289355503
1958,65.0,Male,0.031291,-3.4644247627196654
1958,66.0,Male,0.034247,-3.3741563093511155
1958,67.0,Male,0.034989,-3.3527215526051144
1958,68.0,Male,0.040702,-3.20147804769178
1958,69.0,Male,0.043756,-3.1291265327245927
1958,70.0,Male,0.049084,-3.014222162867836
1958,71.0,Male,0.053233,-2.9330767741896486
1958,72.0,Male,0.059866,-2.8156465477016126
1958,73.0,Male,0.063039,-2.764001696502494
1958,74.0,Male,0.071852,-2.633146831075548
1958,75.0,Male,0.076598,-2.569184312237029
1958,76.0,Male,0.084452,-2.4715719533563005
1958,77.0,Male,0.100613,-2.2964738050131968
1958,78.0,Male,0.115096,-2.161988716247405
1958,79.0,Male,0.131537,-2.0284670981198083
1958,80.0,Male,0.124622,-2.0824701232065252
1958,81.0,Male,0.122441,-2.1001259976726776
1958,82.0,Male,0.150373,-1.8946364048588664
1958,83.0,Male,0.168115,-1.7831070099489157
1958,84.0,Male,0.186084,-1.6815570943121247
1958,85.0,Male,0.20029,-1.6079889626689958
1958,86.0,Male,0.228719,-1.4752611031357359
1958,87.0,Male,0.213968,-1.5419288078516964
1958,88.0,Male,0.262145,-1.3388574931952688
1958,89.0,Male,0.24596,-1.402586357896868
1958,90.0,Male,0.319377,-1.141383055812856
1958,91.0,Male,0.283573,-1.260285693369801
1958,92.0,Male,0.310638,-1.169127031900337
1958,93.0,Male,0.445952,-0.8075439560722635
1958,94.0,Male,0.39163,-0.937437762475611
1958,95.0,Male,0.340973,-1.075951983719064
1958,96.0,Male,0.327319,-1.1168200484418842
1958,97.0,Male,0.668121,-0.40328598412439726
1958,98.0,Male,0.679053,-0.3870560985049953
1958,99.0,Male,0.700883,-0.35541431029989395
1959,0.0,Female,0.088045,-2.4299072315693957
1959,1.0,Female,0.02118,-3.8546979388088767
1959,2.0,Female,0.008148,-4.8099827806175774
1959,3.0,Female,0.004345,-5.438729520264782
1959,4.0,Female,0.00236,-6.049093659944618
1959,5.0,Female,0.001664,-6.39853093658312
1959,6.0,Female,0.001402,-6.569855490369739
1959,7.0,Female,0.001061,-6.848543419350291
1959,8.0,Female,0.000944,-6.965384391818773
1959,9.0,Female,0.000728,-7.225209509767588
1959,10.0,Female,0.000631,-7.368204695423061
1959,11.0,Female,0.00053,-7.542633551418106
1959,12.0,Female,0.000508,-7.5850291103857925
1959,13.0,Female,0.000574,-7.462881161644708
1959,14.0,Female,0.000769,-7.17041958845863
1959,15.0,Female,0.000674,-7.302280447051967
1959,16.0,Female,0.000573,-7.464624841249535
1959,17.0,Female,0.000772,-7.166526007939498
1959,18.0,Female,0.00066,-7.3232707229438025
1959,19.0,Female,0.000887,-7.027665575654694
1959,20.0,Female,0.000889,-7.02541332245037
1959,21.0,Female,0.000783,-7.152377861973471
1959,22.0,Female,0.000959,-6.949619483080836
1959,23.0,Female,0.001094,-6.817914574982348
1959,24.0,Female,0.00128,-6.660895201050611
1959,25.0,Female,0.001263,-6.674265435613783
1959,26.0,Female,0.001249,-6.685412047838697
1959,27.0,Female,0.0016,-6.437751649736401
1959,28.0,Female,0.001243,-6.690227466453563
1959,29.0,Female,0.001452,-6.534813362579532
1959,30.0,Female,0.00164,-6.41305903714603
1959,31.0,Female,0.001424,-6.554285465992353
1959,32.0,Female,0.001832,-6.302347012730198
1959,33.0,Female,0.001644,-6.410622982348149
1959,34.0,Female,0.001785,-6.328336863750534
1959,35.0,Female,0.002113,-6.159646540348217
1959,36.0,Female,0.001878,-6.277547898196066
1959,37.0,Female,0.00222,-6.110248083097949
1959,38.0,Female,0.002218,-6.111149390053962
1959,39.0,Female,0.002316,-6.067913719271388
1959,40.0,Female,0.002454,-6.010035932693417
1959,41.0,Female,0.002417,-6.025228177260791
1959,42.0,Female,0.002436,-6.017397929134487
1959,43.0,Female,0.003009,-5.806147481334229
1959,44.0,Female,0.002999,-5.809476379215265
1959,45.0,Female,0.003136,-5.764807176493975
1959,46.0,Female,0.002811,-5.8742149870577425
1959,47.0,Female,0.003463,-5.665620013561852
1959,48.0,Female,0.003418,-5.6786996942887376
1959,49.0,Female,0.004038,-5.512005759091491
1959,50.0,Female,0.005132,-5.272259832228747
1959,51.0,Female,0.004045,-5.510273728471682
1959,52.0,Female,0.005529,-5.197748311626341
1959,53.0,Female,0.00649,-5.037492748266138
1959,54.0,Female,0.005632,-5.179290660126396
1959,55.0,Female,0.006852,-4.983214698520263
1959,56.0,Female,0.007651,-4.872918920732422
1959,57.0,Female,0.007454,-4.899004477925071
1959,58.0,Female,0.008244,-4.798269615953925
1959,59.0,Female,0.009193,-4.68931295410052
1959,60.0,Female,0.01221,-4.405499990859524
1959,61.0,Female,0.011003,-4.509587316094361
1959,62.0,Female,0.013676,-4.292112807205082
1959,63.0,Female,0.013307,-4.319465066420531
1959,64.0,Female,0.016096,-4.129184485064808
1959,65.0,Female,0.018118,-4.010849359735041
1959,66.0,Female,0.019836,-3.9202568103552498
1959,67.0,Female,0.023533,-3.7493515875573142
1959,68.0,Female,0.025647,-3.663328673269931
1959,69.0,Female,0.027974,-3.5764797716250247
1959,70.0,Female,0.036999,-3.2968643937301763
1959,71.0,Female,0.032767,-3.4183333676088905
1959,72.0,Female,0.044552,-3.1110982326947694
1959,73.0,Female,0.048017,-3.0362001641097893
1959,74.0,Female,0.054544,-2.90874756358659
1959,75.0,Female,0.064227,-2.745331595949442
1959,76.0,Female,0.069308,-2.669194939333537
1959,77.0,Female,0.077936,-2.5518673019179503
1959,78.0,Female,0.084664,-2.469064797190714
1959,79.0,Female,0.088101,-2.4292713953666243
1959,80.0,Female,0.104963,-2.2541473718777514
1959,81.0,Female,0.102744,-2.2755148214713823
1959,82.0,Female,0.129221,-2.0462311621419285
1959,83.0,Female,0.135034,-2.0022286804012097
1959,84.0,Female,0.150336,-1.8948824899456895
1959,85.0,Female,0.177912,-1.7264662329596088
1959,86.0,Female,0.193735,-1.6412640331005524
1959,87.0,Female,0.199252,-1.613184923721035
1959,88.0,Female,0.22427,-1.4949045958439395
1959,89.0,Female,0.230478,-1.467599865786034
1959,90.0,Female,0.271057,-1.3054261481158107
1959,91.0,Female,0.272061,-1.3017289731238273
1959,92.0,Female,0.302138,-1.1968714123364048
1959,93.0,Female,0.375698,-0.9789696498127101
1959,94.0,Female,0.367709,-1.0004634144990672
1959,95.0,Female,0.356527,-1.0313453056702515
1959,96.0,Female,0.432874,-0.8373085863979399
1959,97.0,Female,0.477465,-0.7392644201771327
1959,98.0,Female,0.548928,-0.5997879936141808
1959,99.0,Female,0.509594,-0.6741409487338422
1959,0.0,Male,0.102557,-2.2773365374076477
1959,1.0,Male,0.022563,-3.7914438824697614
1959,2.0,Male,0.008405,-4.778928512121558
1959,3.0,Male,0.004403,-5.42546915220852
1959,4.0,Male,0.002693,-5.917099465152675
1959,5.0,Male,0.001741,-6.353295618196085
1959,6.0,Male,0.00136,-6.600270579234176
1959,7.0,Male,0.0013,-6.645391014514646
1959,8.0,Male,0.001242,-6.69103229547085
1959,9.0,Male,0.000936,-6.973895081486682
1959,10.0,Male,0.000926,-6.984636323318095
1959,11.0,Male,0.000834,-7.089277155605528
1959,12.0,Male,0.000901,-7.012005300355936
1959,13.0,Male,0.000838,-7.084492457482191
1959,14.0,Male,0.001078,-6.8326478064953315
1959,15.0,Male,0.00095,-6.959048573369688
1959,16.0,Male,0.000954,-6.954846886515988
1959,17.0,Male,0.001227,-6.703183113253362
1959,18.0,Male,0.001522,-6.487730019542643
1959,19.0,Male,0.001607,-6.433386192226761
1959,20.0,Male,0.001692,-6.381844017798105
1959,21.0,Male,0.001496,-6.5049603994298515
1959,22.0,Male,0.001849,-6.293110326577149
1959,23.0,Male,0.001849,-6.293110326577149
1959,24.0,Male,0.001977,-6.226174734793657
1959,25.0,Male,0.002012,-6.2086260267446445
1959,26.0,Male,0.002273,-6.086654734111731
1959,27.0,Male,0.001852,-6.29148914275815
1959,28.0,Male,0.002448,-6.012483914332058
1959,29.0,Male,0.002387,-6.037717931625444
1959,30.0,Male,0.00283,-5.867478567326991
1959,31.0,Male,0.002504,-5.9898658257442845
1959,32.0,Male,0.002738,-5.9005275521158795
1959,33.0,Male,0.002729,-5.903820037255936
1959,34.0,Male,0.002744,-5.898338569118498
1959,35.0,Male,0.002748,-5.896881904622034
1959,36.0,Male,0.003564,-5.636871769373574
1959,37.0,Male,0.003407,-5.681923140303308
1959,38.0,Male,0.003539,-5.643911077618811
1959,39.0,Male,0.00421,-5.470292631287847
1959,40.0,Male,0.004195,-5.473861939062967
1959,41.0,Male,0.003974,-5.527982134852512
1959,42.0,Male,0.004797,-5.33976455646221
1959,43.0,Male,0.00474,-5.351718143275152
1959,44.0,Male,0.004973,-5.3037319992495355
1959,45.0,Male,0.005879,-5.13636859956202
1959,46.0,Male,0.006741,-4.999546997110835
1959,47.0,Male,0.006193,-5.084335657026213
1959,48.0,Male,0.007211,-4.932147641047514
1959,49.0,Male,0.00738,-4.908981640369756
1959,50.0,Male,0.00898,-4.712755396668029
1959,51.0,Male,0.008256,-4.79681507024293
1959,52.0,Male,0.0104,-4.56594947283481
1959,53.0,Male,0.010662,-4.541069260581568
1959,54.0,Male,0.012328,-4.395882180964322
1959,55.0,Male,0.012032,-4.420185511774653
1959,56.0,Male,0.013315,-4.318864059716241
1959,57.0,Male,0.014707,-4.2194317080639605
1959,58.0,Male,0.016147,-4.126021005082653
1959,59.0,Male,0.017742,-4.031820568883742
1959,60.0,Male,0.022826,-3.7798550418507286
1959,61.0,Male,0.02182,-3.824928298577212
1959,62.0,Male,0.024979,-3.689719807111629
1959,63.0,Male,0.026814,-3.6188311398027677
1959,64.0,Male,0.027911,-3.5787344026239563
1959,65.0,Male,0.031296,-3.4642649851297302
1959,66.0,Male,0.034766,-3.3591153812827885
1959,67.0,Male,0.037763,-3.2764254917082116
1959,68.0,Male,0.042809,-3.151006918126373
1959,69.0,Male,0.044735,-3.106999085982578
1959,70.0,Male,0.052306,-2.9506441917380655
1959,71.0,Male,0.051258,-2.9708835755846006
1959,72.0,Male,0.062547,-2.771837004850108
1959,73.0,Male,0.073172,-2.614942444853085
1959,74.0,Male,0.075419,-2.5846960463223
1959,75.0,Male,0.087932,-2.4311914904842666
1959,76.0,Male,0.089659,-2.411741693562636
1959,77.0,Male,0.10803,-2.2253463126532433
1959,78.0,Male,0.109725,-2.209778043407839
1959,79.0,Male,0.129221,-2.0462311621419285
1959,80.0,Male,0.129796,-2.041791291827976
1959,81.0,Male,0.132092,-2.02425662946938
1959,82.0,Male,0.170212,-1.7707105600403477
1959,83.0,Male,0.169476,-1.7750439551072101
1959,84.0,Male,0.197141,-1.6238360702204262
1959,85.0,Male,0.222623,-1.502275521129678
1959,86.0,Male,0.225147,-1.491001756773694
1959,87.0,Male,0.250351,-1.3848913458063319
1959,88.0,Male,0.302574,-1.195429403328642
1959,89.0,Male,0.309417,-1.1730653972976506
1959,90.0,Male,0.341586,-1.0741558015141306
1959,91.0,Male,0.335086,-1.0933680636851815
1959,92.0,Male,0.416728,-0.8753215481867569
1959,93.0,Male,0.475852,-0.7426483974674686
1959,94.0,Male,0.434341,-0.8339253391078965
1959,95.0,Male,0.483931,-0.7258129444119019
1959,96.0,Male,0.643332,-0.4410943582923233
1959,97.0,Male,0.526653,-0.6412133913330135
1959,98.0,Male,0.83104,-0.18507735050775342
1959,99.0,Male,0.394039,-0.931305389811299
1960,0.0,Female,0.079322,-2.5342397613266825
1960,1.0,Female,0.015162,-4.188962981348025
1960,2.0,Female,0.005632,-5.179290660126396
1960,3.0,Female,0.003108,-5.773775846476736
1960,4.0,Female,0.002294,-6.077458260274958
1960,5.0,Female,0.001525,-6.485760868922762
1960,6.0,Female,0.001047,-6.8618263470937375
1960,7.0,Female,0.000878,-7.037863964329158
1960,8.0,Female,0.000624,-7.379360189594847
1960,9.0,Female,0.000622,-7.382570465225094
1960,10.0,Female,0.000678,-7.296363270023878
1960,11.0,Female,0.000561,-7.485789652441578
1960,12.0,Female,0.000519,-7.563606674798385
1960,13.0,Female,0.000549,-7.507412116454743
1960,14.0,Female,0.000565,-7.478684826817833
1960,15.0,Female,0.000685,-7.286091719702049
1960,16.0,Female,0.000703,-7.2601536661536095
1960,17.0,Female,0.000692,-7.275924602346604
1960,18.0,Female,0.000531,-7.540748536722336
1960,19.0,Female,0.000692,-7.275924602346604
1960,20.0,Female,0.000849,-7.071451371652927
1960,21.0,Female,0.000829,-7.095290402828979
1960,22.0,Female,0.000913,-6.998774677369306
1960,23.0,Female,0.00101,-6.897804948128969
1960,24.0,Female,0.001105,-6.807909944012421
1960,25.0,Female,0.001199,-6.7262674029367595
1960,26.0,Female,0.001298,-6.646930660700239
1960,27.0,Female,0.001314,-6.634679358919718
1960,28.0,Female,0.001428,-6.551480415064744
1960,29.0,Female,0.001217,-6.711366464976747
1960,30.0,Female,0.00141,-6.56416557459206
1960,31.0,Female,0.001364,-6.597333719560867
1960,32.0,Female,0.001583,-6.448433498083262
1960,33.0,Female,0.001937,-6.246614894557278
1960,34.0,Female,0.001577,-6.452230971001236
1960,35.0,Female,0.001579,-6.450963543708632
1960,36.0,Female,0.001921,-6.2549093951957175
1960,37.0,Female,0.001873,-6.280213855520185
1960,38.0,Female,0.002311,-6.070074947689894
1960,39.0,Female,0.002167,-6.134411556427915
1960,40.0,Female,0.0026,-5.952243833954701
1960,41.0,Female,0.002029,-6.20021221813846
1960,42.0,Female,0.002241,-6.100833084163347
1960,43.0,Female,0.002848,-5.861138285432408
1960,44.0,Female,0.00284,-5.863951226809022
1960,45.0,Female,0.00346,-5.666486689912504
1960,46.0,Female,0.003211,-5.74117286387476
1960,47.0,Female,0.003571,-5.634909610369825
1960,48.0,Female,0.003241,-5.731873354822727
1960,49.0,Female,0.004055,-5.507804591414761
1960,50.0,Female,0.005324,-5.235530378449272
1960,51.0,Female,0.005156,-5.267594193905196
1960,52.0,Female,0.005859,-5.139776338419486
1960,53.0,Female,0.005864,-5.138923314397787
1960,54.0,Female,0.006328,-5.062771048516784
1960,55.0,Female,0.005821,-5.1462832106925385
1960,56.0,Female,0.007403,-4.905869955521176
1960,57.0,Female,0.009155,-4.693455100855663
1960,58.0,Female,0.008302,-4.79125882935129
1960,59.0,Female,0.008025,-4.825193609966058
1960,60.0,Female,0.011303,-4.482687101773543
1960,61.0,Female,0.01166,-4.451591098059791
1960,62.0,Female,0.012926,-4.348514492141433
1960,63.0,Female,0.015456,-4.169758001511975
1960,64.0,Female,0.016209,-4.1221886354520985
1960,65.0,Female,0.017213,-4.062090366692768
1960,66.0,Female,0.020003,-3.911873016677021
1960,67.0,Female,0.024036,-3.7282025725104555
1960,68.0,Female,0.028162,-3.569781727487017
1960,69.0,Female,0.029492,-3.523636238854733
1960,70.0,Female,0.035189,-3.3470217452163857
1960,71.0,Female,0.038316,-3.2618877154614916
1960,72.0,Female,0.045375,-3.092793986397122
1960,73.0,Female,0.04843,-3.0276358225669995
1960,74.0,Female,0.052766,-2.9418882350818802
1960,75.0,Female,0.058516,-2.8384550578662973
1960,76.0,Female,0.068919,-2.6748233770039938
1960,77.0,Female,0.077219,-2.561109738242849
1960,78.0,Female,0.099091,-2.3117166591265463
1960,79.0,Female,0.092023,-2.3857167331778895
1960,80.0,Female,0.108417,-2.221770375704326
1960,81.0,Female,0.111164,-2.196748690588282
1960,82.0,Female,0.125502,-2.0754335842822993
1960,83.0,Female,0.133836,-2.0111401091817367
1960,84.0,Female,0.161697,-1.8220310654468783
1960,85.0,Female,0.180983,-1.7093521747792535
1960,86.0,Female,0.190496,-1.6581240820111574
1960,87.0,Female,0.211893,-1.5516738487037456
1960,88.0,Female,0.229145,-1.473400288033769
1960,89.0,Female,0.245383,-1.4049350237585525
1960,90.0,Female,0.282819,-1.2629481619265923
1960,91.0,Female,0.28774,-1.24569798437325
1960,92.0,Female,0.315527,-1.153511022215586
1960,93.0,Female,0.308435,-1.1762441547569924
1960,94.0,Female,0.332785,-1.1002586431662464
1960,95.0,Female,0.389484,-0.9429324928205907
1960,96.0,Female,0.364588,-1.0089873300603418
1960,97.0,Female,0.346602,-1.0595781313768295
1960,98.0,Female,0.476213,-0.741890045847987
1960,99.0,Female,0.423384,-0.8594757103199226
1960,0.0,Male,0.093493,-2.369868711800278
1960,1.0,Male,0.016494,-4.104758600570973
1960,2.0,Male,0.006156,-5.090328063005504
1960,3.0,Male,0.003133,-5.7657642670120826
1960,4.0,Male,0.002414,-6.0264701563067975
1960,5.0,Male,0.001579,-6.450963543708632
1960,6.0,Male,0.001337,-6.617326980862331
1960,7.0,Male,0.001315,-6.633918613352409
1960,8.0,Male,0.000805,-7.124668280545711
1960,9.0,Male,0.000808,-7.120948499443179
1960,10.0,Male,0.000866,-7.051625649401839
1960,11.0,Male,0.000849,-7.071451371652927
1960,12.0,Male,0.000734,-7.2170015293497585
1960,13.0,Male,0.000674,-7.302280447051967
1960,14.0,Male,0.000846,-7.074991198358051
1960,15.0,Male,0.000962,-6.946496107298568
1960,16.0,Male,0.001081,-6.8298687403250655
1960,17.0,Male,0.001374,-6.590029085181979
1960,18.0,Male,0.001169,-6.751606596492206
1960,19.0,Male,0.001319,-6.630881405246959
1960,20.0,Male,0.001668,-6.396129975045582
1960,21.0,Male,0.001422,-6.555690947601088
1960,22.0,Male,0.001601,-6.437126844967559
1960,23.0,Male,0.001522,-6.487730019542643
1960,24.0,Male,0.002123,-6.154925096261018
1960,25.0,Male,0.001977,-6.226174734793657
1960,26.0,Male,0.001957,-6.2363425905681975
1960,27.0,Male,0.001778,-6.3322661418904245
1960,28.0,Male,0.002115,-6.158700466483896
1960,29.0,Male,0.001933,-6.248682078755944
1960,30.0,Male,0.002233,-6.104409306124116
1960,31.0,Male,0.002411,-6.027713679783103
1960,32.0,Male,0.002587,-5.957256375778245
1960,33.0,Male,0.002507,-5.9886684598059805
1960,34.0,Male,0.002919,-5.83651418711016
1960,35.0,Male,0.003193,-5.746794365249492
1960,36.0,Male,0.003218,-5.738995230411946
1960,37.0,Male,0.003035,-5.797543854470676
1960,38.0,Male,0.00375,-5.585999438999818
1960,39.0,Male,0.003616,-5.622386836452207
1960,40.0,Male,0.004098,-5.497256229165429
1960,41.0,Male,0.004467,-5.411038236612155
1960,42.0,Male,0.004573,-5.387585834306219
1960,43.0,Male,0.004959,-5.3065511714751405
1960,44.0,Male,0.00534,-5.232529626010034
1960,45.0,Male,0.005559,-5.192337043010805
1960,46.0,Male,0.006167,-5.088542782972781
1960,47.0,Male,0.006395,-5.052238843951331
1960,48.0,Male,0.007492,-4.893919494400295
1960,49.0,Male,0.007974,-4.831569030022973
1960,50.0,Male,0.008582,-4.758088292412804
1960,51.0,Male,0.008606,-4.755295644565729
1960,52.0,Male,0.00992,-4.613202357685355
1960,53.0,Male,0.011407,-4.473528076936376
1960,54.0,Male,0.010899,-4.519084237074963
1960,55.0,Male,0.012862,-4.353478051269466
1960,56.0,Male,0.014126,-4.259738207995406
1960,57.0,Male,0.015565,-4.162730475088566
1960,58.0,Male,0.016323,-4.115180122810239
1960,59.0,Male,0.017466,-4.047499144990596
1960,60.0,Male,0.020506,-3.8870377527342375
1960,61.0,Male,0.022696,-3.785566581475587
1960,62.0,Male,0.024007,-3.729409824493978
1960,63.0,Male,0.02734,-3.5994044476863336
1960,64.0,Male,0.029086,-3.537498320226619
1960,65.0,Male,0.030366,-3.494431717522141
1960,66.0,Male,0.036001,-3.324208563134045
1960,67.0,Male,0.037906,-3.2726458680780284
1960,68.0,Male,0.042506,-3.158110036545638
1960,69.0,Male,0.041173,-3.1899725772614747
1960,70.0,Male,0.054739,-2.9051788437133053
1960,71.0,Male,0.056453,-2.8743468454230245
1960,72.0,Male,0.059281,-2.825466429040771
1960,73.0,Male,0.074657,-2.594850988462145
1960,74.0,Male,0.075943,-2.5777722200865103
1960,75.0,Male,0.082414,-2.495999953585955
1960,76.0,Male,0.096754,-2.335583604257621
1960,77.0,Male,0.099812,-2.304466862412064
1960,78.0,Male,0.115765,-2.1561930047789755
1960,79.0,Male,0.123168,-2.0942060018808015
1960,80.0,Male,0.143169,-1.9437295283377936
1960,81.0,Male,0.13913,-1.9723465311283517
1960,82.0,Male,0.168795,-1.779070318112067
1960,83.0,Male,0.180216,-1.7135991475164447
1960,84.0,Male,0.196193,-1.6286564103670595
1960,85.0,Male,0.236331,-1.442521914227507
1960,86.0,Male,0.239249,-1.4302504283861261
1960,87.0,Male,0.256889,-1.3591111940002305
1960,88.0,Male,0.292442,-1.2294889225706964
1960,89.0,Male,0.329139,-1.1112751250403334
1960,90.0,Male,0.30829,-1.1767143805551092
1960,91.0,Male,0.320329,-1.1384066863468951
